,y_true,y_hat
67183,8.0,8.0
67184,8.0,8.0
67185,8.0,8.0
67186,8.0,8.0
67187,8.0,8.0
67188,8.0,8.0
67189,8.0,8.0
67190,8.0,8.0
67191,8.0,8.0
67192,8.0,8.0
67193,8.0,8.0
67194,8.0,8.0
67195,8.0,8.0
67196,8.0,8.0
67197,8.0,8.0
67198,8.0,8.0
67199,8.0,8.0
67200,8.0,8.0
67201,8.0,8.0
67202,8.0,8.0
67203,8.0,8.0
67204,8.0,8.0
67205,8.0,8.0
67206,8.0,8.0
67207,8.0,8.0
67208,8.0,8.0
67209,8.0,8.0
67210,8.0,8.0
67211,8.0,8.0
67212,8.0,8.0
67213,8.0,8.0
67214,8.0,8.0
67215,8.0,8.0
67216,8.0,8.0
67217,8.0,8.0
67218,8.0,8.0
67219,8.0,8.0
67220,8.0,8.0
67221,8.0,8.0
67222,8.0,8.0
67223,8.0,8.0
67224,8.0,8.0
67225,8.0,8.0
67226,8.0,8.0
67227,8.0,8.0
67228,8.0,8.0
67229,8.0,8.0
67230,8.0,8.0
67231,8.0,8.0
67232,8.0,8.0
67233,8.0,8.0
67234,8.0,8.0
67235,8.0,8.0
67236,8.0,8.0
67237,8.0,8.0
67238,8.0,8.0
67239,8.0,8.0
67240,8.0,8.0
67241,8.0,8.0
67242,8.0,8.0
67243,8.0,8.0
67244,8.0,8.0
67245,8.0,8.0
67246,8.0,8.0
67247,8.0,8.0
67248,8.0,8.0
67249,8.0,8.0
67250,8.0,8.0
67251,8.0,8.0
67252,8.0,8.0
67253,8.0,8.0
67254,8.0,8.0
67255,8.0,8.0
67256,8.0,8.0
67257,8.0,8.0
67258,8.0,8.0
67259,8.0,8.0
67260,8.0,8.0
67261,8.0,8.0
67262,8.0,8.0
67263,8.0,8.0
67264,8.0,8.0
67265,8.0,8.0
67266,8.0,8.0
67267,8.0,8.0
67268,8.0,8.0
67269,8.0,8.0
67270,8.0,8.0
67271,8.0,8.0
67272,8.0,8.0
67273,8.0,8.0
67274,8.0,8.0
67275,8.0,8.0
67276,8.0,8.0
67277,8.0,8.0
67278,8.0,8.0
67279,8.0,8.0
67280,8.0,8.0
67281,8.0,8.0
67282,8.0,8.0
67283,8.0,8.0
67284,8.0,8.0
67285,8.0,8.0
67286,8.0,8.0
67287,8.0,8.0
67288,8.0,8.0
67289,8.0,8.0
67290,8.0,8.0
67291,8.0,8.0
67292,8.0,8.0
67293,8.0,8.0
67294,8.0,8.0
67295,8.0,8.0
67296,8.0,8.0
67297,8.0,8.0
67298,8.0,8.0
67299,8.0,8.0
67300,8.0,8.0
67301,8.0,8.0
67302,8.0,8.0
67303,8.0,8.0
67304,8.0,8.0
67305,8.0,8.0
67306,8.0,8.0
67307,8.0,8.0
67308,8.0,8.0
67309,8.0,8.0
67310,8.0,8.0
67311,8.0,8.0
67312,8.0,8.0
67313,8.0,8.0
67314,8.0,8.0
67315,8.0,8.0
67316,8.0,8.0
67317,8.0,8.0
67318,8.0,8.0
67319,8.0,8.0
67320,8.0,8.0
67321,8.0,8.0
67322,8.0,8.0
67323,8.0,8.0
67324,8.0,8.0
67325,8.0,8.0
67326,8.0,8.0
67327,8.0,8.0
67328,8.0,8.0
67329,8.0,8.0
67330,8.0,8.0
67331,8.0,8.0
67332,8.0,8.0
67333,8.0,8.0
67334,8.0,8.0
67335,8.0,8.0
67336,8.0,8.0
67337,8.0,8.0
67338,8.0,8.0
67339,8.0,8.0
67340,8.0,8.0
67341,8.0,8.0
67342,8.0,8.0
67343,8.0,8.0
67344,8.0,8.0
67345,8.0,8.0
67346,8.0,8.0
67347,8.0,8.0
67348,8.0,8.0
67349,8.0,8.0
67350,8.0,8.0
67351,8.0,8.0
67352,8.0,8.0
67353,8.0,8.0
67354,8.0,8.0
67355,8.0,8.0
67356,8.0,8.0
67357,8.0,8.0
67358,8.0,8.0
67359,8.0,8.0
67360,8.0,8.0
67361,8.0,8.0
67362,8.0,8.0
67363,8.0,8.0
67364,8.0,8.0
67365,8.0,8.0
67366,8.0,8.0
67367,8.0,8.0
67368,8.0,8.0
67369,8.0,8.0
67370,8.0,8.0
67371,8.0,8.0
67372,8.0,8.0
67373,8.0,8.0
67374,8.0,8.0
67375,8.0,8.0
67376,8.0,8.0
67377,8.0,8.0
67378,8.0,8.0
67379,8.0,8.0
67380,8.0,8.0
67381,8.0,8.0
67382,8.0,8.0
67383,8.0,8.0
67384,8.0,8.0
67385,8.0,8.0
67386,8.0,8.0
67387,8.0,8.0
67388,8.0,8.0
67389,8.0,8.0
67390,8.0,8.0
67391,8.0,8.0
67392,8.0,8.0
67393,8.0,8.0
67394,8.0,8.0
67395,8.0,8.0
67396,8.0,8.0
67397,8.0,8.0
67398,8.0,8.0
67399,8.0,8.0
67400,8.0,8.0
67401,8.0,8.0
67402,8.0,8.0
67403,8.0,8.0
67404,8.0,8.0
67405,8.0,8.0
67406,8.0,8.0
67407,8.0,8.0
67408,8.0,8.0
67409,8.0,8.0
67410,8.0,8.0
67411,8.0,8.0
67412,8.0,8.0
67413,8.0,8.0
67414,8.0,8.0
67415,8.0,8.0
67416,8.0,8.0
67417,8.0,8.0
67418,8.0,8.0
67419,8.0,8.0
67420,8.0,8.0
67421,8.0,8.0
67422,8.0,8.0
67423,8.0,8.0
67424,8.0,8.0
67425,8.0,8.0
67426,8.0,8.0
67427,8.0,8.0
67428,8.0,8.0
67429,8.0,8.0
67430,8.0,8.0
67431,8.0,8.0
67432,8.0,8.0
67433,8.0,8.0
67434,8.0,8.0
67435,8.0,8.0
67436,8.0,8.0
67437,8.0,8.0
67438,8.0,8.0
67439,8.0,8.0
67440,8.0,8.0
67441,8.0,8.0
67442,8.0,8.0
67443,8.0,8.0
67444,8.0,8.0
67445,8.0,8.0
67446,8.0,8.0
67447,8.0,8.0
67448,8.0,8.0
67449,8.0,8.0
67450,8.0,8.0
67451,8.0,8.0
67452,8.0,8.0
67453,8.0,8.0
67454,8.0,8.0
67455,8.0,8.0
67456,8.0,8.0
67457,8.0,8.0
67458,8.0,8.0
67459,8.0,8.0
67460,8.0,8.0
67461,8.0,8.0
67462,8.0,8.0
67463,8.0,8.0
67464,8.0,8.0
67465,8.0,8.0
67466,8.0,8.0
67467,8.0,8.0
67468,8.0,8.0
67469,8.0,8.0
67470,8.0,8.0
67471,8.0,8.0
67472,8.0,8.0
67473,8.0,8.0
67474,8.0,8.0
67475,8.0,8.0
67476,8.0,8.0
67477,8.0,8.0
67478,8.0,8.0
67479,8.0,8.0
67480,8.0,8.0
67481,8.0,8.0
67482,8.0,8.0
67483,8.0,8.0
67484,25.0,8.0
67485,25.0,8.0
67486,25.0,8.0
67487,25.0,8.0
67488,25.0,8.0
67489,25.0,8.0
67490,25.0,8.0
67491,25.0,8.0
67492,25.0,8.0
67493,25.0,8.0
67494,25.0,8.0
67495,25.0,8.0
67496,25.0,8.0
67497,25.0,8.0
67498,25.0,8.0
67499,25.0,8.0
67500,25.0,8.0
67501,25.0,8.0
67502,25.0,8.0
67503,25.0,8.0
67504,25.0,8.0
67505,25.0,8.0
67506,25.0,8.0
67507,25.0,8.0
67508,25.0,8.0
67509,8.0,8.0
67510,8.0,8.0
67511,8.0,8.0
67512,8.0,8.0
67513,8.0,8.0
67514,8.0,8.0
67515,8.0,8.0
67516,8.0,8.0
67517,8.0,8.0
67518,8.0,8.0
67519,8.0,8.0
67520,8.0,8.0
67521,8.0,8.0
67522,8.0,8.0
67523,8.0,8.0
67524,8.0,8.0
67525,8.0,8.0
67526,8.0,8.0
67527,8.0,8.0
67528,8.0,8.0
67529,8.0,8.0
67530,8.0,8.0
67531,8.0,8.0
67532,8.0,8.0
67533,8.0,8.0
67534,8.0,8.0
67535,8.0,8.0
67536,8.0,8.0
67537,8.0,8.0
67538,8.0,8.0
67539,8.0,8.0
67540,8.0,8.0
67541,8.0,8.0
67542,8.0,8.0
67543,8.0,8.0
67544,8.0,8.0
67545,8.0,8.0
67546,8.0,8.0
67547,8.0,8.0
67548,8.0,8.0
67549,8.0,8.0
67550,8.0,8.0
67551,8.0,8.0
67552,8.0,8.0
67553,8.0,8.0
67554,8.0,8.0
67555,8.0,8.0
67556,8.0,8.0
67557,8.0,8.0
67558,8.0,8.0
67559,8.0,8.0
67560,8.0,8.0
67561,8.0,8.0
67562,8.0,8.0
67563,8.0,8.0
67564,8.0,8.0
67565,8.0,8.0
67566,8.0,8.0
67567,8.0,8.0
67568,8.0,8.0
67569,8.0,8.0
67570,8.0,8.0
67571,8.0,8.0
67572,8.0,8.0
67573,8.0,8.0
67574,8.0,8.0
67575,8.0,8.0
67576,8.0,8.0
67577,8.0,8.0
67578,8.0,8.0
67579,8.0,8.0
67580,8.0,8.0
67581,8.0,8.0
67582,8.0,8.0
67583,8.0,8.0
67584,8.0,8.0
67585,8.0,8.0
67586,8.0,8.0
67587,8.0,8.0
67588,8.0,8.0
67589,8.0,8.0
67590,8.0,8.0
67591,8.0,8.0
67592,8.0,8.0
67593,8.0,8.0
67594,8.0,8.0
67595,8.0,8.0
67596,8.0,8.0
67597,8.0,8.0
67598,8.0,8.0
67599,8.0,8.0
67600,8.0,8.0
67601,8.0,8.0
67602,8.0,8.0
67603,8.0,8.0
67604,8.0,8.0
67605,8.0,8.0
67606,8.0,8.0
67607,8.0,8.0
67608,8.0,8.0
67609,8.0,8.0
67610,8.0,8.0
67611,8.0,8.0
67612,8.0,8.0
67613,8.0,8.0
67614,8.0,8.0
67615,8.0,8.0
67616,8.0,8.0
67617,8.0,8.0
67618,8.0,8.0
67619,8.0,8.0
67620,8.0,8.0
67621,8.0,8.0
67622,8.0,8.0
67623,8.0,8.0
67624,8.0,8.0
67625,8.0,8.0
67626,8.0,8.0
67627,8.0,8.0
67628,8.0,8.0
67629,8.0,8.0
67630,8.0,8.0
67631,8.0,8.0
67632,8.0,8.0
67633,8.0,8.0
67634,8.0,8.0
67635,8.0,8.0
67636,8.0,8.0
67637,8.0,8.0
67638,8.0,8.0
67639,8.0,8.0
67640,8.0,8.0
67641,8.0,8.0
67642,8.0,8.0
67643,8.0,8.0
67644,8.0,8.0
67645,8.0,8.0
67646,8.0,8.0
67647,8.0,8.0
67648,8.0,8.0
67649,8.0,8.0
67650,8.0,8.0
67651,8.0,8.0
67652,8.0,8.0
67653,8.0,8.0
67654,8.0,8.0
67655,8.0,8.0
67656,8.0,8.0
67657,8.0,8.0
67658,8.0,8.0
67659,8.0,8.0
67660,8.0,8.0
67661,8.0,8.0
67662,8.0,8.0
67663,8.0,8.0
67664,8.0,8.0
67665,8.0,8.0
67666,8.0,8.0
67667,8.0,8.0
67668,8.0,8.0
67669,8.0,8.0
67670,8.0,8.0
67671,8.0,8.0
67672,8.0,8.0
67673,8.0,8.0
67674,8.0,8.0
67675,8.0,8.0
67676,8.0,8.0
67677,8.0,8.0
67678,8.0,8.0
67679,8.0,8.0
67680,8.0,8.0
67681,8.0,8.0
67682,8.0,8.0
67683,8.0,8.0
67684,8.0,8.0
67685,8.0,8.0
67686,8.0,8.0
67687,8.0,8.0
67688,8.0,8.0
67689,8.0,8.0
67690,8.0,8.0
67691,8.0,8.0
67692,8.0,8.0
67693,8.0,8.0
67694,8.0,8.0
67695,8.0,8.0
67696,8.0,8.0
67697,8.0,8.0
67698,8.0,8.0
67699,8.0,8.0
67700,8.0,8.0
67701,8.0,8.0
67702,8.0,8.0
67703,8.0,8.0
67704,8.0,8.0
67705,8.0,8.0
67706,8.0,8.0
67707,8.0,8.0
67708,8.0,8.0
67709,8.0,8.0
67710,8.0,8.0
67711,8.0,8.0
67712,8.0,8.0
67713,8.0,8.0
67714,8.0,8.0
67715,8.0,8.0
67716,8.0,8.0
67717,8.0,8.0
67718,8.0,8.0
67719,8.0,8.0
67720,8.0,8.0
67721,8.0,8.0
67722,8.0,8.0
67723,8.0,8.0
67724,8.0,8.0
67725,8.0,8.0
67726,8.0,8.0
67727,8.0,8.0
67728,8.0,8.0
67729,8.0,8.0
67730,8.0,8.0
67731,8.0,8.0
67732,8.0,8.0
67733,8.0,8.0
67734,8.0,8.0
67735,8.0,8.0
67736,8.0,8.0
67737,8.0,8.0
67738,8.0,8.0
67739,8.0,8.0
67740,8.0,8.0
67741,8.0,8.0
67742,8.0,8.0
67743,8.0,8.0
67744,8.0,8.0
67745,8.0,8.0
67746,8.0,8.0
67747,8.0,8.0
67748,8.0,8.0
67749,8.0,8.0
67750,8.0,8.0
67751,8.0,8.0
67752,8.0,8.0
67753,8.0,8.0
67754,8.0,8.0
67755,8.0,8.0
67756,8.0,8.0
67757,8.0,8.0
67758,8.0,8.0
67759,8.0,8.0
67760,8.0,8.0
67761,8.0,8.0
67762,8.0,8.0
67763,8.0,8.0
67764,8.0,8.0
67765,8.0,8.0
67766,8.0,8.0
67767,8.0,8.0
67768,8.0,8.0
67769,8.0,8.0
67770,8.0,8.0
67771,8.0,8.0
67772,8.0,8.0
67773,8.0,8.0
67774,8.0,8.0
67775,8.0,8.0
67776,8.0,8.0
67777,8.0,8.0
67778,8.0,8.0
67779,8.0,8.0
67780,8.0,8.0
67781,8.0,8.0
67782,8.0,8.0
67783,8.0,8.0
67784,8.0,8.0
67785,8.0,8.0
67786,8.0,8.0
67787,8.0,8.0
67788,8.0,8.0
67789,8.0,8.0
67790,8.0,8.0
67791,8.0,8.0
67792,8.0,8.0
67793,8.0,8.0
67794,8.0,8.0
67795,8.0,8.0
67796,8.0,8.0
67797,8.0,8.0
67798,8.0,8.0
67799,8.0,8.0
67800,8.0,8.0
67801,8.0,8.0
67802,8.0,8.0
67803,8.0,8.0
67804,8.0,8.0
67805,8.0,8.0
67806,8.0,8.0
67807,8.0,8.0
67808,8.0,8.0
67809,8.0,8.0
67810,8.0,8.0
67811,8.0,8.0
67812,8.0,8.0
67813,8.0,8.0
67814,8.0,8.0
67815,8.0,8.0
67816,8.0,8.0
67817,8.0,8.0
67818,8.0,8.0
67819,8.0,8.0
67820,8.0,8.0
67821,8.0,8.0
67822,8.0,8.0
67823,8.0,8.0
67824,8.0,8.0
67825,8.0,8.0
67826,8.0,8.0
67827,8.0,8.0
67828,8.0,8.0
67829,8.0,8.0
67830,8.0,8.0
67831,8.0,8.0
67832,8.0,8.0
67833,8.0,8.0
67834,8.0,8.0
67835,8.0,8.0
67836,8.0,8.0
67837,8.0,8.0
67838,8.0,8.0
67839,8.0,8.0
67840,8.0,8.0
67841,8.0,8.0
67842,8.0,8.0
67843,8.0,8.0
67844,8.0,8.0
67845,8.0,8.0
67846,8.0,8.0
67847,8.0,8.0
67848,8.0,8.0
67849,8.0,8.0
67850,8.0,8.0
67851,8.0,8.0
67852,8.0,8.0
67853,8.0,8.0
67854,8.0,8.0
67855,8.0,8.0
67856,8.0,8.0
67857,8.0,8.0
67858,8.0,8.0
67859,8.0,8.0
67860,8.0,8.0
67861,8.0,8.0
67862,8.0,8.0
67863,8.0,8.0
67864,8.0,8.0
67865,8.0,8.0
67866,8.0,8.0
67867,8.0,8.0
67868,8.0,8.0
67869,8.0,8.0
67870,8.0,8.0
67871,8.0,8.0
67872,8.0,8.0
67873,8.0,8.0
67874,8.0,8.0
67875,8.0,8.0
67876,8.0,8.0
67877,8.0,8.0
67878,8.0,8.0
67879,8.0,8.0
67880,8.0,8.0
67881,8.0,8.0
67882,8.0,8.0
67883,8.0,8.0
67884,8.0,8.0
67885,8.0,8.0
67886,8.0,8.0
67887,8.0,8.0
67888,8.0,8.0
67889,8.0,8.0
67890,8.0,8.0
67891,8.0,8.0
67892,8.0,8.0
67893,8.0,8.0
67894,8.0,8.0
67895,8.0,8.0
67896,8.0,8.0
67897,8.0,8.0
67898,8.0,8.0
67899,8.0,8.0
67900,8.0,8.0
67901,8.0,8.0
67902,8.0,8.0
67903,8.0,8.0
67904,8.0,8.0
67905,8.0,8.0
67906,8.0,8.0
67907,8.0,8.0
67908,8.0,8.0
67909,8.0,8.0
67910,8.0,8.0
67911,8.0,8.0
67912,8.0,8.0
67913,8.0,8.0
67914,8.0,8.0
67915,8.0,8.0
67916,8.0,8.0
67917,8.0,8.0
67918,8.0,8.0
67919,8.0,8.0
67920,8.0,8.0
67921,8.0,8.0
67922,8.0,8.0
67923,8.0,8.0
67924,8.0,8.0
67925,8.0,8.0
67926,8.0,8.0
67927,8.0,8.0
67928,8.0,8.0
67929,8.0,8.0
67930,8.0,8.0
67931,8.0,8.0
67932,8.0,8.0
67933,8.0,8.0
67934,8.0,8.0
67935,8.0,8.0
67936,8.0,8.0
67937,8.0,8.0
67938,8.0,8.0
67939,8.0,8.0
67940,8.0,8.0
67941,8.0,8.0
67942,8.0,8.0
67943,8.0,8.0
67944,8.0,8.0
67945,8.0,8.0
67946,8.0,8.0
67947,8.0,8.0
67948,8.0,8.0
67949,8.0,8.0
67950,8.0,8.0
67951,8.0,8.0
67952,8.0,8.0
67953,8.0,8.0
67954,8.0,8.0
67955,8.0,8.0
67956,8.0,8.0
67957,8.0,8.0
67958,8.0,8.0
67959,8.0,8.0
67960,8.0,8.0
67961,8.0,8.0
67962,8.0,8.0
67963,8.0,8.0
67964,8.0,8.0
67965,8.0,8.0
67966,8.0,8.0
67967,8.0,8.0
67968,8.0,8.0
67969,8.0,8.0
67970,8.0,8.0
67971,8.0,8.0
67972,8.0,8.0
67973,8.0,8.0
67974,8.0,8.0
67975,8.0,8.0
67976,8.0,8.0
67977,8.0,8.0
67978,8.0,8.0
67979,8.0,8.0
67980,8.0,8.0
67981,8.0,8.0
67982,8.0,8.0
67983,8.0,8.0
67984,8.0,8.0
67985,8.0,8.0
67986,8.0,8.0
67987,8.0,8.0
67988,8.0,8.0
67989,8.0,8.0
67990,8.0,8.0
67991,8.0,8.0
67992,8.0,8.0
67993,8.0,8.0
67994,8.0,8.0
67995,8.0,8.0
67996,8.0,8.0
67997,8.0,8.0
67998,8.0,8.0
67999,8.0,8.0
68000,8.0,8.0
68001,8.0,8.0
68002,8.0,8.0
68003,8.0,8.0
68004,8.0,8.0
68005,8.0,8.0
68006,8.0,8.0
68007,8.0,8.0
68008,8.0,8.0
68009,8.0,8.0
68010,8.0,8.0
68011,8.0,8.0
68012,8.0,8.0
68013,8.0,8.0
68014,8.0,8.0
68015,8.0,8.0
68016,8.0,8.0
68017,8.0,8.0
68018,8.0,8.0
68019,8.0,8.0
68020,8.0,8.0
68021,8.0,8.0
68022,8.0,8.0
68023,8.0,8.0
68024,8.0,8.0
68025,8.0,8.0
68026,8.0,8.0
68027,8.0,8.0
68028,8.0,8.0
68029,8.0,8.0
68030,8.0,8.0
68031,8.0,8.0
68032,8.0,8.0
68033,8.0,8.0
68034,8.0,8.0
68035,8.0,8.0
68036,8.0,8.0
68037,8.0,8.0
68038,8.0,8.0
68039,8.0,8.0
68040,8.0,8.0
68041,8.0,8.0
68042,8.0,8.0
68043,8.0,8.0
68044,8.0,8.0
68045,8.0,8.0
68046,8.0,8.0
68047,8.0,8.0
68048,8.0,8.0
68049,8.0,8.0
68050,8.0,8.0
68051,8.0,8.0
68052,8.0,8.0
68053,8.0,8.0
68054,8.0,8.0
68055,8.0,8.0
68056,8.0,8.0
68057,8.0,8.0
68058,8.0,8.0
68059,8.0,8.0
68060,8.0,8.0
68061,8.0,8.0
68062,8.0,8.0
68063,8.0,8.0
68064,8.0,8.0
68065,8.0,8.0
68066,8.0,8.0
68067,8.0,8.0
68068,8.0,8.0
68069,8.0,8.0
68070,8.0,8.0
68071,8.0,8.0
68072,8.0,8.0
68073,8.0,8.0
68074,8.0,8.0
68075,8.0,8.0
68076,8.0,8.0
68077,8.0,8.0
68078,8.0,8.0
68079,8.0,8.0
68080,8.0,8.0
68081,8.0,8.0
68082,8.0,8.0
68083,8.0,8.0
68084,8.0,8.0
68085,8.0,8.0
68086,8.0,8.0
68087,8.0,8.0
68088,8.0,8.0
68089,8.0,8.0
68090,8.0,8.0
68091,8.0,8.0
68092,8.0,8.0
68093,8.0,8.0
68094,8.0,8.0
68095,8.0,8.0
68096,8.0,8.0
68097,8.0,8.0
68098,8.0,8.0
68099,8.0,8.0
68100,8.0,8.0
68101,8.0,8.0
68102,8.0,8.0
68103,8.0,8.0
68104,8.0,8.0
68105,8.0,8.0
68106,8.0,8.0
68107,8.0,8.0
68108,8.0,8.0
68109,8.0,8.0
68110,8.0,8.0
68111,8.0,8.0
68112,8.0,8.0
68113,8.0,8.0
68114,8.0,8.0
68115,8.0,8.0
68116,8.0,8.0
68117,8.0,8.0
68118,8.0,8.0
68119,8.0,8.0
68120,8.0,8.0
68121,8.0,8.0
68122,8.0,8.0
68123,8.0,8.0
68124,8.0,8.0
68125,8.0,8.0
68126,8.0,8.0
68127,8.0,8.0
68128,8.0,8.0
68129,8.0,8.0
68130,8.0,8.0
68131,8.0,8.0
68132,8.0,8.0
68133,8.0,8.0
68134,8.0,8.0
68135,8.0,8.0
68136,8.0,8.0
68137,8.0,8.0
68138,8.0,8.0
68139,8.0,8.0
68140,8.0,8.0
68141,8.0,8.0
68142,8.0,8.0
68143,8.0,8.0
68144,8.0,8.0
68145,8.0,8.0
68146,8.0,8.0
68147,8.0,8.0
68148,8.0,8.0
68149,8.0,8.0
68150,8.0,8.0
68151,8.0,8.0
68152,8.0,8.0
68153,8.0,8.0
68154,8.0,8.0
68155,8.0,8.0
68156,8.0,8.0
68157,8.0,8.0
68158,8.0,8.0
68159,8.0,8.0
68160,8.0,8.0
68161,8.0,8.0
68162,8.0,8.0
68163,8.0,8.0
68164,8.0,8.0
68165,8.0,8.0
68166,8.0,8.0
68167,8.0,8.0
68168,8.0,8.0
68169,8.0,8.0
68170,8.0,8.0
68171,8.0,8.0
68172,8.0,8.0
68173,8.0,8.0
68174,8.0,8.0
68175,8.0,8.0
68176,8.0,8.0
68177,8.0,8.0
68178,8.0,8.0
68179,8.0,8.0
68180,8.0,8.0
68181,8.0,8.0
68182,8.0,8.0
68183,8.0,8.0
68184,8.0,8.0
68185,8.0,8.0
68186,8.0,8.0
68187,8.0,8.0
68188,8.0,8.0
68189,8.0,8.0
68190,8.0,8.0
68191,8.0,8.0
68192,8.0,8.0
68193,8.0,8.0
68194,8.0,8.0
68195,8.0,8.0
68196,8.0,8.0
68197,8.0,8.0
68198,8.0,8.0
68199,8.0,8.0
68200,8.0,8.0
68201,8.0,8.0
68202,8.0,8.0
68203,8.0,8.0
68204,8.0,8.0
68205,8.0,8.0
68206,8.0,8.0
68207,8.0,8.0
68208,8.0,8.0
68209,8.0,8.0
68210,8.0,8.0
68211,8.0,8.0
68212,8.0,8.0
68213,8.0,8.0
68214,8.0,8.0
68215,8.0,8.0
68216,8.0,8.0
68217,8.0,8.0
68218,8.0,8.0
68219,8.0,8.0
68220,8.0,8.0
68221,8.0,8.0
68222,8.0,8.0
68223,8.0,8.0
68224,8.0,8.0
68225,8.0,8.0
68226,8.0,8.0
68227,8.0,8.0
68228,8.0,8.0
68229,8.0,8.0
68230,8.0,8.0
68231,8.0,8.0
68232,8.0,8.0
68233,8.0,8.0
68234,8.0,8.0
68235,8.0,8.0
68236,8.0,8.0
68237,8.0,8.0
68238,8.0,8.0
68239,8.0,8.0
68240,8.0,8.0
68241,8.0,8.0
68242,8.0,8.0
68243,8.0,8.0
68244,8.0,8.0
68245,8.0,8.0
68246,8.0,8.0
68247,8.0,8.0
68248,8.0,8.0
68249,8.0,8.0
68250,8.0,8.0
68251,8.0,8.0
68252,8.0,8.0
68253,8.0,8.0
68254,8.0,8.0
68255,8.0,8.0
68256,8.0,8.0
68257,8.0,8.0
68258,8.0,8.0
68259,8.0,8.0
68260,8.0,8.0
68261,8.0,8.0
68262,8.0,8.0
68263,8.0,8.0
68264,8.0,8.0
68265,8.0,8.0
68266,8.0,8.0
68267,8.0,8.0
68268,8.0,8.0
68269,8.0,8.0
68270,8.0,8.0
68271,8.0,8.0
68272,8.0,8.0
68273,8.0,8.0
68274,8.0,8.0
68275,8.0,8.0
68276,8.0,8.0
68277,8.0,8.0
68278,8.0,8.0
68279,8.0,8.0
68280,8.0,8.0
68281,8.0,8.0
68282,8.0,8.0
68283,8.0,8.0
68284,8.0,8.0
68285,8.0,8.0
68286,8.0,8.0
68287,8.0,8.0
68288,8.0,8.0
68289,8.0,8.0
68290,8.0,8.0
68291,8.0,8.0
68292,8.0,8.0
68293,8.0,8.0
68294,8.0,8.0
68295,8.0,8.0
68296,8.0,8.0
68297,8.0,8.0
68298,8.0,8.0
68299,8.0,8.0
68300,8.0,8.0
68301,8.0,8.0
68302,8.0,8.0
68303,8.0,8.0
68304,8.0,8.0
68305,8.0,8.0
68306,8.0,8.0
68307,8.0,8.0
68308,8.0,8.0
68309,8.0,8.0
68310,8.0,8.0
68311,8.0,8.0
68312,8.0,8.0
68313,8.0,8.0
68314,8.0,8.0
68315,8.0,8.0
68316,8.0,8.0
68317,8.0,8.0
68318,8.0,8.0
68319,8.0,8.0
68320,8.0,8.0
68321,8.0,8.0
68322,8.0,8.0
68323,8.0,8.0
68324,8.0,8.0
68325,8.0,8.0
68326,8.0,8.0
68327,8.0,8.0
68328,8.0,8.0
68329,8.0,8.0
68330,8.0,8.0
68331,8.0,8.0
68332,8.0,8.0
68333,8.0,8.0
68334,8.0,8.0
68335,8.0,8.0
68336,8.0,8.0
68337,8.0,8.0
68338,8.0,8.0
68339,8.0,8.0
68340,8.0,8.0
68341,8.0,8.0
68342,8.0,8.0
68343,8.0,8.0
68344,8.0,8.0
68345,8.0,8.0
68346,8.0,8.0
68347,8.0,8.0
68348,8.0,8.0
68349,8.0,8.0
68350,8.0,8.0
68351,8.0,8.0
68352,8.0,8.0
68353,8.0,8.0
68354,8.0,8.0
68355,8.0,8.0
68356,8.0,8.0
68357,8.0,8.0
68358,8.0,8.0
68359,8.0,8.0
68360,8.0,8.0
68361,8.0,8.0
68362,8.0,8.0
68363,8.0,8.0
68364,8.0,8.0
68365,8.0,8.0
68366,8.0,8.0
68367,8.0,8.0
68368,8.0,8.0
68369,8.0,8.0
68370,8.0,8.0
68371,8.0,8.0
68372,8.0,8.0
68373,8.0,8.0
68374,8.0,8.0
68375,8.0,8.0
68376,8.0,8.0
68377,8.0,8.0
68378,8.0,8.0
68379,8.0,8.0
68380,8.0,8.0
68381,8.0,8.0
68382,8.0,8.0
68383,8.0,8.0
68384,8.0,8.0
68385,8.0,8.0
68386,8.0,8.0
68387,8.0,8.0
68388,8.0,8.0
68389,8.0,8.0
68390,8.0,8.0
68391,8.0,8.0
68392,8.0,8.0
68393,8.0,8.0
68394,8.0,8.0
68395,8.0,8.0
68396,8.0,8.0
68397,8.0,8.0
68398,8.0,8.0
68399,8.0,8.0
68400,8.0,8.0
68401,8.0,8.0
68402,8.0,8.0
68403,8.0,8.0
68404,8.0,8.0
68405,8.0,8.0
68406,8.0,8.0
68407,8.0,8.0
68408,8.0,8.0
68409,8.0,8.0
68410,8.0,8.0
68411,8.0,8.0
68412,8.0,8.0
68413,8.0,8.0
68414,8.0,8.0
68415,8.0,8.0
68416,8.0,8.0
68417,8.0,8.0
68418,8.0,8.0
68419,8.0,8.0
68420,8.0,8.0
68421,8.0,8.0
68422,8.0,8.0
68423,8.0,8.0
68424,8.0,8.0
68425,8.0,8.0
68426,8.0,8.0
68427,8.0,8.0
68428,8.0,8.0
68429,8.0,8.0
68430,8.0,8.0
68431,8.0,8.0
68432,8.0,8.0
68433,8.0,8.0
68434,8.0,8.0
68435,8.0,8.0
68436,8.0,8.0
68437,8.0,8.0
68438,8.0,8.0
68439,8.0,8.0
68440,8.0,8.0
68441,8.0,8.0
68442,8.0,8.0
68443,8.0,8.0
68444,8.0,8.0
68445,8.0,8.0
68446,8.0,8.0
68447,8.0,8.0
68448,8.0,8.0
68449,8.0,8.0
68450,8.0,8.0
68451,8.0,8.0
68452,8.0,8.0
68453,8.0,8.0
