,amplitude,label,time [s]
26902,-0.79,8.0,1594225989.869908
26903,9.56,8.0,1594225989.879684
26904,10.84,8.0,1594225989.8894598
26905,-1.92,8.0,1594225989.8992364
26906,-12.2,8.0,1594225989.9090126
26907,-17.5,8.0,1594225989.9187884
26908,-2.98,8.0,1594225989.9285645
26909,20.24,8.0,1594225989.938341
26910,28.82,8.0,1594225989.9481168
26911,39.61,8.0,1594225989.957893
26912,17.47,8.0,1594225989.967669
26913,-27.68,8.0,1594225989.9774456
26914,-45.95,8.0,1594225989.9872212
26915,-21.05,8.0,1594225989.9969974
26916,-6.74,8.0,1594225990.0067735
26917,-16.61,8.0,1594225990.016549
26918,-10.95,8.0,1594225990.0263257
26919,-11.77,8.0,1594225990.0361018
26920,-3.04,8.0,1594225990.045878
26921,18.62,8.0,1594225990.0556538
26922,29.8,8.0,1594225990.0654302
26923,41.06,8.0,1594225990.0752065
26924,15.44,8.0,1594225990.0849824
26925,-16.71,8.0,1594225990.0947585
26926,-20.54,8.0,1594225990.1045346
26927,-7.44,8.0,1594225990.1143107
26928,11.43,8.0,1594225990.1240866
26929,26.61,8.0,1594225990.133863
26930,14.65,8.0,1594225990.143639
26931,3.36,8.0,1594225990.1534152
26932,-17.18,8.0,1594225990.1631913
26933,-18.04,8.0,1594225990.1729677
26934,-13.76,8.0,1594225990.1827435
26935,-16.99,8.0,1594225990.1925194
26936,-17.48,8.0,1594225990.2022958
26937,-25.28,8.0,1594225990.2120721
26938,-26.03,8.0,1594225990.221848
26939,-16.75,8.0,1594225990.2316241
26940,-1.1,8.0,1594225990.2414002
26941,1.95,8.0,1594225990.2511766
26942,0.65,8.0,1594225990.2609525
26943,-4.01,8.0,1594225990.2707286
26944,-10.07,8.0,1594225990.2805047
26945,-10.45,8.0,1594225990.2902806
26946,9.28,8.0,1594225990.300057
26947,23.96,8.0,1594225990.309833
26948,22.99,8.0,1594225990.3196092
26949,24.65,8.0,1594225990.329385
26950,30.26,8.0,1594225990.3391616
26951,12.58,8.0,1594225990.3489375
26952,7.19,8.0,1594225990.3587134
26953,11.49,8.0,1594225990.3684895
26954,23.17,8.0,1594225990.378266
26955,21.87,8.0,1594225990.388042
26956,3.03,8.0,1594225990.3978179
26957,8.5,8.0,1594225990.4075944
26958,12.86,8.0,1594225990.4173706
26959,5.9,8.0,1594225990.4271464
26960,-12.3,8.0,1594225990.4369226
26961,-13.1,8.0,1594225990.4466991
26962,18.57,8.0,1594225990.4564748
26963,20.02,8.0,1594225990.466251
26964,-17.11,8.0,1594225990.476027
26965,-20.89,8.0,1594225990.4858036
26966,-9.88,8.0,1594225990.4955792
26967,-9.59,8.0,1594225990.5053554
26968,-2.94,8.0,1594225990.5151315
26969,-10.62,8.0,1594225990.5249074
26970,-11.58,8.0,1594225990.5346837
26971,6.67,8.0,1594225990.5444598
26972,-10.72,8.0,1594225990.554236
26973,-28.53,8.0,1594225990.5640118
26974,-1.23,8.0,1594225990.5737882
26975,4.21,8.0,1594225990.5835645
26976,-11.37,8.0,1594225990.5933404
26977,-7.19,8.0,1594225990.6031165
26978,13.61,8.0,1594225990.6128926
26979,8.02,8.0,1594225990.6226687
26980,-4.01,8.0,1594225990.6324446
26981,-18.43,8.0,1594225990.6422212
26982,-5.61,8.0,1594225990.651997
26983,-5.37,8.0,1594225990.6617732
26984,8.16,8.0,1594225990.6715493
26985,10.89,8.0,1594225990.6813257
26986,14.03,8.0,1594225990.6911016
26987,26.43,8.0,1594225990.7008774
26988,3.01,8.0,1594225990.7106538
26989,-13.31,8.0,1594225990.7204301
26990,-4.22,8.0,1594225990.730206
26991,2.15,8.0,1594225990.7399821
26992,-14.71,8.0,1594225990.7497582
26993,-10.82,8.0,1594225990.7595346
26994,-6.96,8.0,1594225990.7693105
26995,10.28,8.0,1594225990.7790866
26996,7.95,8.0,1594225990.7888627
26997,-1.83,8.0,1594225990.7986386
26998,-8.91,8.0,1594225990.808415
26999,-3.5,8.0,1594225990.818191
27000,-2.51,8.0,1594225990.8279672
27001,-20.96,8.0,1594225990.8377433
27002,-20.63,8.0,1594225990.8475196
27003,24.56,8.0,1594225990.8572955
27004,21.73,8.0,1594225990.8670714
27005,3.84,8.0,1594225990.8768475
27006,13.67,8.0,1594225990.886624
27007,14.73,8.0,1594225990.8964
27008,-6.45,8.0,1594225990.906176
27009,-13.6,8.0,1594225990.9159524
27010,7.38,8.0,1594225990.9257286
27011,17.27,8.0,1594225990.9355044
27012,4.42,8.0,1594225990.9452806
27013,-10.28,8.0,1594225990.9550571
27014,-9.93,8.0,1594225990.9648328
27015,-3.32,8.0,1594225990.974609
27016,7.69,8.0,1594225990.984385
27017,4.58,8.0,1594225990.9941616
27018,-1.74,8.0,1594225991.0039372
27019,1.51,8.0,1594225991.0137134
27020,8.95,8.0,1594225991.0234895
27021,13.21,8.0,1594225991.0332654
27022,6.19,8.0,1594225991.0430415
27023,6.65,8.0,1594225991.0528178
27024,-5.22,8.0,1594225991.062594
27025,-2.04,8.0,1594225991.0723698
27026,-10.45,8.0,1594225991.0821464
27027,-22.29,8.0,1594225991.0919225
27028,-8.93,8.0,1594225991.1016984
27029,-9.87,8.0,1594225991.1114745
27030,-21.12,8.0,1594225991.1212506
27031,9.11,8.0,1594225991.1310267
27032,12.49,8.0,1594225991.1408026
27033,3.47,8.0,1594225991.150579
27034,-0.87,8.0,1594225991.160355
27035,-7.21,8.0,1594225991.1701312
27036,-4.95,8.0,1594225991.1799073
27037,-5.62,8.0,1594225991.1896837
27038,1.88,8.0,1594225991.1994596
27039,-4.62,8.0,1594225991.2092354
27040,0.63,8.0,1594225991.2190118
27041,1.48,8.0,1594225991.2287881
27042,-8.61,8.0,1594225991.238564
27043,-12.96,8.0,1594225991.2483401
27044,-11.01,8.0,1594225991.2581162
27045,7.56,8.0,1594225991.2678926
27046,13.3,8.0,1594225991.2776685
27047,2.59,8.0,1594225991.2874446
27048,12.41,8.0,1594225991.2972207
27049,-4.42,8.0,1594225991.3069966
27050,3.54,8.0,1594225991.316773
27051,3.12,8.0,1594225991.326549
27052,0.99,8.0,1594225991.3363252
27053,13.11,8.0,1594225991.3461013
27054,15.8,8.0,1594225991.3558776
27055,0.4,8.0,1594225991.3656535
27056,1.74,8.0,1594225991.3754294
27057,-10.33,8.0,1594225991.3852055
27058,8.29,8.0,1594225991.394982
27059,8.32,8.0,1594225991.404758
27060,15.45,8.0,1594225991.414534
27061,22.11,8.0,1594225991.4243102
27062,-6.11,8.0,1594225991.4340866
27063,-4.77,8.0,1594225991.4438624
27064,11.69,8.0,1594225991.4536386
27065,15.82,8.0,1594225991.4634151
27066,0.82,8.0,1594225991.4731908
27067,-17.45,8.0,1594225991.482967
27068,-26.58,8.0,1594225991.492743
27069,-12.95,8.0,1594225991.5025196
27070,-9.9,8.0,1594225991.5122952
27071,-3.67,8.0,1594225991.5220716
27072,-22.05,8.0,1594225991.5318475
27073,-10.95,8.0,1594225991.5416234
27074,4.63,8.0,1594225991.5513995
27075,-15.93,8.0,1594225991.5611758
27076,-6.96,8.0,1594225991.570952
27077,-9.56,8.0,1594225991.5807278
27078,1.78,8.0,1594225991.5905044
27079,6.14,8.0,1594225991.6002805
27080,-5.13,8.0,1594225991.6100564
27081,0.59,8.0,1594225991.6198325
27082,5.24,8.0,1594225991.6296086
27083,6.98,8.0,1594225991.6393847
27084,18.04,8.0,1594225991.6491606
27085,-1.53,8.0,1594225991.658937
27086,8.91,8.0,1594225991.668713
27087,-0.76,8.0,1594225991.6784892
27088,-0.79,8.0,1594225991.6882653
27089,-11.65,8.0,1594225991.6980414
27090,4.58,8.0,1594225991.7078176
27091,16.82,8.0,1594225991.7175937
27092,5.2,8.0,1594225991.7273698
27093,4.98,8.0,1594225991.7371461
27094,5.15,8.0,1594225991.746922
27095,0.34,8.0,1594225991.7566981
27096,-2.42,8.0,1594225991.7664742
27097,-7.14,8.0,1594225991.7762506
27098,4.22,8.0,1594225991.7860265
27099,5.69,8.0,1594225991.7958026
27100,-0.78,8.0,1594225991.8055787
27101,22.55,8.0,1594225991.8153546
27102,27.19,8.0,1594225991.825131
27103,14.79,8.0,1594225991.834907
27104,0.27,8.0,1594225991.8446832
27105,-2.42,8.0,1594225991.8544593
27106,-13.29,8.0,1594225991.8642356
27107,-18.6,8.0,1594225991.8740115
27108,-1.25,8.0,1594225991.8837874
27109,-7.28,8.0,1594225991.8935635
27110,-10.31,8.0,1594225991.90334
27111,-17.36,8.0,1594225991.913116
27112,1.51,8.0,1594225991.922892
27113,-4.21,8.0,1594225991.9326682
27114,-6.43,8.0,1594225991.9424446
27115,14.09,8.0,1594225991.9522204
27116,21.49,8.0,1594225991.9619966
27117,6.11,8.0,1594225991.9717727
27118,0.47,8.0,1594225991.9815488
27119,-4.6,8.0,1594225991.991325
27120,-3.72,8.0,1594225992.001101
27121,7.05,8.0,1594225992.0108776
27122,5.3,8.0,1594225992.0206532
27123,1.55,8.0,1594225992.0304296
27124,1.75,8.0,1594225992.0402055
27125,-3.62,8.0,1594225992.0499814
27126,-4.62,8.0,1594225992.0597575
27127,-10.87,8.0,1594225992.0695338
27128,-19.08,8.0,1594225992.07931
27129,-15.98,8.0,1594225992.089086
27130,-7.4,8.0,1594225992.0988624
27131,15.95,8.0,1594225992.1086385
27132,5.69,8.0,1594225992.1184144
27133,-2.64,8.0,1594225992.1281905
27134,-8.21,8.0,1594225992.1379664
27135,-6.45,8.0,1594225992.1477427
27136,13.94,8.0,1594225992.1575189
27137,9.45,8.0,1594225992.167295
27138,5.91,8.0,1594225992.177071
27139,12.83,8.0,1594225992.1868472
27140,-2.2,8.0,1594225992.1966233
27141,-19.28,8.0,1594225992.2063994
27142,-13.95,8.0,1594225992.2161756
27143,-16.68,8.0,1594225992.2259517
27144,-7.04,8.0,1594225992.2357278
27145,6.27,8.0,1594225992.245504
27146,11.7,8.0,1594225992.25528
27147,13.41,8.0,1594225992.2650561
27148,17.38,8.0,1594225992.2748322
27149,15.65,8.0,1594225992.2846086
27150,2.53,8.0,1594225992.2943845
27151,-3.8,8.0,1594225992.3041606
27152,-3.64,8.0,1594225992.3139367
27153,-7.58,8.0,1594225992.3237126
27154,-0.31,8.0,1594225992.3334892
27155,-20.57,8.0,1594225992.343265
27156,-25.3,8.0,1594225992.3530412
27157,-30.46,8.0,1594225992.3628173
27158,-18.35,8.0,1594225992.3725936
27159,-5.56,8.0,1594225992.3823695
27160,-7.55,8.0,1594225992.3921454
27161,8.8,8.0,1594225992.4019215
27162,15.47,8.0,1594225992.411698
27163,1.27,8.0,1594225992.421474
27164,-27.11,8.0,1594225992.43125
27165,1.8,8.0,1594225992.4410262
27166,17.35,8.0,1594225992.4508026
27167,8.32,8.0,1594225992.4605784
27168,17.27,8.0,1594225992.4703546
27169,-5.33,8.0,1594225992.4801307
27170,-12.19,8.0,1594225992.4899068
27171,9.33,8.0,1594225992.499683
27172,11.73,8.0,1594225992.509459
27173,5.86,8.0,1594225992.5192351
27174,-1.47,8.0,1594225992.5290112
27175,15.61,8.0,1594225992.5387876
27176,8.96,8.0,1594225992.5485635
27177,4.0,8.0,1594225992.5583394
27178,23.83,8.0,1594225992.5681155
27179,16.09,8.0,1594225992.5778918
27180,10.05,8.0,1594225992.587668
27181,-1.38,8.0,1594225992.597444
27182,-10.49,8.0,1594225992.6072204
27183,19.44,8.0,1594225992.6169965
27184,24.08,8.0,1594225992.6267724
27185,0.55,8.0,1594225992.6365485
27186,-9.97,8.0,1594225992.6463244
27187,-9.6,8.0,1594225992.6561007
27188,-8.44,8.0,1594225992.6658769
27189,-2.58,8.0,1594225992.675653
27190,-16.51,8.0,1594225992.6854286
27191,-19.41,8.0,1594225992.6952052
27192,-25.38,8.0,1594225992.7049813
27193,-20.04,8.0,1594225992.7147574
27194,-20.16,8.0,1594225992.7245336
27195,-7.91,8.0,1594225992.7343097
27196,-6.19,8.0,1594225992.7440858
27197,-9.27,8.0,1594225992.753862
27198,-3.61,8.0,1594225992.763638
27199,23.07,8.0,1594225992.7734141
27200,16.75,8.0,1594225992.7831905
27201,1.94,8.0,1594225992.7929664
27202,17.67,8.0,1594225992.8027425
27203,5.12,8.0,1594225992.8125186
27204,-1.54,8.0,1594225992.8222947
27205,17.86,8.0,1594225992.8320706
27206,-7.18,8.0,1594225992.8418472
27207,4.5,8.0,1594225992.851623
27208,6.25,8.0,1594225992.8613992
27209,10.04,8.0,1594225992.8711753
27210,-1.26,8.0,1594225992.8809516
27211,1.96,8.0,1594225992.8907275
27212,-6.46,8.0,1594225992.9005034
27213,-14.1,8.0,1594225992.9102798
27214,-9.06,8.0,1594225992.920056
27215,10.83,8.0,1594225992.929832
27216,-7.17,8.0,1594225992.939608
27217,-10.1,8.0,1594225992.9493842
27218,10.11,8.0,1594225992.9591606
27219,23.1,8.0,1594225992.9689364
27220,30.17,8.0,1594225992.9787126
27221,3.21,8.0,1594225992.9884887
27222,-11.11,8.0,1594225992.9982648
27223,-12.56,8.0,1594225993.008041
27224,7.92,8.0,1594225993.017817
27225,0.16,8.0,1594225993.0275931
27226,2.37,8.0,1594225993.0373693
27227,11.98,8.0,1594225993.0471456
27228,10.72,8.0,1594225993.0569215
27229,-21.92,8.0,1594225993.0666974
27230,-23.54,8.0,1594225993.0764735
27231,3.01,8.0,1594225993.0862498
27232,19.99,8.0,1594225993.096026
27233,7.86,8.0,1594225993.105802
27234,6.79,8.0,1594225993.1155784
27235,-11.49,8.0,1594225993.1253545
27236,-6.36,8.0,1594225993.1351304
27237,-20.89,8.0,1594225993.1449065
27238,-35.29,8.0,1594225993.1546824
27239,-22.15,8.0,1594225993.1644588
27240,-3.8,8.0,1594225993.1742349
27241,-11.93,8.0,1594225993.184011
27242,-4.47,8.0,1594225993.1937866
27243,-24.94,8.0,1594225993.2035632
27244,4.31,8.0,1594225993.2133393
27245,38.83,8.0,1594225993.2231154
27246,24.5,8.0,1594225993.2328913
27247,16.47,8.0,1594225993.2426677
27248,18.63,8.0,1594225993.2524438
27249,12.29,8.0,1594225993.26222
27250,-20.13,8.0,1594225993.271996
27251,-31.27,8.0,1594225993.2817721
27252,3.02,8.0,1594225993.2915485
27253,14.72,8.0,1594225993.3013244
27254,-11.89,8.0,1594225993.3111005
27255,-16.93,8.0,1594225993.3208766
27256,1.15,8.0,1594225993.3306527
27257,9.6,8.0,1594225993.3404288
27258,1.93,8.0,1594225993.3502052
27259,-23.11,8.0,1594225993.359981
27260,-4.21,8.0,1594225993.3697572
27261,6.04,8.0,1594225993.3795333
27262,-11.86,8.0,1594225993.3893096
27263,-6.93,8.0,1594225993.3990855
27264,-10.16,8.0,1594225993.4088616
27265,-15.04,8.0,1594225993.4186378
27266,-15.84,8.0,1594225993.428414
27267,-17.87,8.0,1594225993.43819
27268,-4.54,8.0,1594225993.447966
27269,10.23,8.0,1594225993.4577422
27270,11.47,8.0,1594225993.4675186
27271,-4.74,8.0,1594225993.4772944
27272,-3.03,8.0,1594225993.4870706
27273,0.54,8.0,1594225993.4968467
27274,3.07,8.0,1594225993.5066226
27275,0.99,8.0,1594225993.516399
27276,34.88,8.0,1594225993.526175
27277,35.16,8.0,1594225993.5359511
27278,10.46,8.0,1594225993.5457273
27279,9.06,8.0,1594225993.5555036
27280,-0.97,8.0,1594225993.5652795
27281,-10.28,8.0,1594225993.5750554
27282,-17.47,8.0,1594225993.5848315
27283,-16.41,8.0,1594225993.5946078
27284,-10.19,8.0,1594225993.604384
27285,19.93,8.0,1594225993.61416
27286,19.98,8.0,1594225993.6239364
27287,7.47,8.0,1594225993.6337125
27288,-2.03,8.0,1594225993.6434884
27289,-12.27,8.0,1594225993.6532645
27290,-10.29,8.0,1594225993.6630404
27291,3.26,8.0,1594225993.6728168
27292,14.53,8.0,1594225993.6825929
27293,35.77,8.0,1594225993.692369
27294,5.02,8.0,1594225993.7021446
27295,-5.66,8.0,1594225993.7119212
27296,1.14,8.0,1594225993.7216973
27297,5.2,8.0,1594225993.7314734
27298,-9.63,8.0,1594225993.7412493
27299,-13.84,8.0,1594225993.7510257
27300,-9.33,8.0,1594225993.7608018
27301,-5.05,8.0,1594225993.770578
27302,-1.61,8.0,1594225993.780354
27303,4.37,8.0,1594225993.7901301
27304,11.06,8.0,1594225993.7999065
27305,4.37,8.0,1594225993.8096824
27306,2.64,8.0,1594225993.8194585
27307,2.07,8.0,1594225993.8292346
27308,12.18,8.0,1594225993.8390107
27309,14.83,8.0,1594225993.8487868
27310,10.44,8.0,1594225993.8585632
27311,11.67,8.0,1594225993.868339
27312,4.73,8.0,1594225993.8781152
27313,3.35,8.0,1594225993.8878913
27314,-1.33,8.0,1594225993.8976676
27315,-0.57,8.0,1594225993.9074435
27316,2.72,8.0,1594225993.9172196
27317,-7.02,8.0,1594225993.9269958
27318,-14.73,8.0,1594225993.936772
27319,-10.24,8.0,1594225993.946548
27320,-6.33,8.0,1594225993.956324
27321,0.55,8.0,1594225993.9661002
27322,4.44,8.0,1594225993.9758766
27323,-6.88,8.0,1594225993.9856524
27324,-9.98,8.0,1594225993.9954286
27325,-15.13,8.0,1594225994.0052047
27326,-10.23,8.0,1594225994.0149806
27327,-2.16,8.0,1594225994.0247571
27328,1.8,8.0,1594225994.034533
27329,5.59,8.0,1594225994.0443091
27330,-3.5,8.0,1594225994.0540853
27331,-11.81,8.0,1594225994.0638616
27332,-3.57,8.0,1594225994.0736375
27333,16.12,8.0,1594225994.0834134
27334,20.13,8.0,1594225994.0931895
27335,10.03,8.0,1594225994.1029658
27336,-13.85,8.0,1594225994.112742
27337,-22.99,8.0,1594225994.122518
27338,-25.57,8.0,1594225994.1322944
27339,-28.09,8.0,1594225994.1420705
27340,2.05,8.0,1594225994.1518464
27341,-0.68,8.0,1594225994.1616225
27342,13.99,8.0,1594225994.1713984
27343,19.2,8.0,1594225994.1811748
27344,18.14,8.0,1594225994.1909509
27345,8.32,8.0,1594225994.200727
27346,5.16,8.0,1594225994.2105026
27347,2.83,8.0,1594225994.2202792
27348,0.99,8.0,1594225994.2300553
27349,-6.02,8.0,1594225994.2398314
27350,-13.79,8.0,1594225994.2496073
27351,-15.17,8.0,1594225994.2593837
27352,-1.91,8.0,1594225994.2691598
27353,-2.67,8.0,1594225994.278936
27354,7.4,8.0,1594225994.288712
27355,-8.11,8.0,1594225994.2984881
27356,7.57,8.0,1594225994.3082645
27357,10.08,8.0,1594225994.3180404
27358,12.65,8.0,1594225994.3278165
27359,-7.58,8.0,1594225994.3375926
27360,-22.43,8.0,1594225994.3473687
27361,-3.47,8.0,1594225994.3571448
27362,-8.3,8.0,1594225994.3669212
27363,-2.02,8.0,1594225994.376697
27364,-5.08,8.0,1594225994.3864732
27365,13.67,8.0,1594225994.3962493
27366,14.61,8.0,1594225994.4060256
27367,15.13,8.0,1594225994.4158015
27368,7.16,8.0,1594225994.4255776
27369,11.82,8.0,1594225994.4353538
27370,10.93,8.0,1594225994.44513
27371,-15.07,8.0,1594225994.454906
27372,-19.04,8.0,1594225994.464682
27373,-4.47,8.0,1594225994.4744582
27374,8.75,8.0,1594225994.4842346
27375,-5.17,8.0,1594225994.4940104
27376,-6.69,8.0,1594225994.5037866
27377,24.58,8.0,1594225994.5135627
27378,27.29,8.0,1594225994.5233386
27379,-24.97,8.0,1594225994.5331151
27380,-17.94,8.0,1594225994.542891
27381,-7.14,8.0,1594225994.5526671
27382,-6.46,8.0,1594225994.5624433
27383,-11.28,8.0,1594225994.5722196
27384,-20.05,8.0,1594225994.5819955
27385,-4.83,8.0,1594225994.5917716
27386,-4.64,8.0,1594225994.6015475
27387,2.91,8.0,1594225994.6113238
27388,8.58,8.0,1594225994.6211
27389,16.48,8.0,1594225994.630876
27390,-4.19,8.0,1594225994.6406527
27391,0.0,8.0,1594225994.6504285
27392,7.24,8.0,1594225994.6602044
27393,3.68,8.0,1594225994.6699805
27394,-13.0,8.0,1594225994.6797564
27395,-6.87,8.0,1594225994.6895328
27396,7.95,8.0,1594225994.6993089
27397,-0.38,8.0,1594225994.709085
27398,4.65,8.0,1594225994.7188606
27399,4.6,8.0,1594225994.7286372
27400,-18.51,8.0,1594225994.7384133
27401,-20.83,8.0,1594225994.7481894
27402,-19.07,8.0,1594225994.7579653
27403,-9.6,8.0,1594225994.7677414
27404,-3.08,8.0,1594225994.7775178
27405,4.38,8.0,1594225994.787294
27406,15.68,8.0,1594225994.79707
27407,12.84,8.0,1594225994.8068461
27408,7.27,8.0,1594225994.8166225
27409,-8.09,8.0,1594225994.8263984
27410,-12.2,8.0,1594225994.8361745
27411,-12.04,8.0,1594225994.8459506
27412,-15.55,8.0,1594225994.8557267
27413,-10.44,8.0,1594225994.8655028
27414,0.26,8.0,1594225994.875279
27415,13.14,8.0,1594225994.885055
27416,5.17,8.0,1594225994.8948312
27417,6.41,8.0,1594225994.9046073
27418,-6.9,8.0,1594225994.9143836
27419,-7.72,8.0,1594225994.9241595
27420,4.9,8.0,1594225994.9339356
27421,6.01,8.0,1594225994.9437118
27422,4.24,8.0,1594225994.953488
27423,-12.84,8.0,1594225994.963264
27424,-20.61,8.0,1594225994.97304
27425,2.57,8.0,1594225994.9828162
27426,19.66,8.0,1594225994.9925926
27427,-1.61,8.0,1594225995.0023685
27428,-15.19,8.0,1594225995.0121446
27429,0.9,8.0,1594225995.0219207
27430,19.44,8.0,1594225995.0316968
27431,19.93,8.0,1594225995.0414732
27432,8.14,8.0,1594225995.051249
27433,-2.25,8.0,1594225995.0610251
27434,10.49,8.0,1594225995.0708013
27435,12.27,8.0,1594225995.0805776
27436,4.69,8.0,1594225995.0903535
27437,-13.14,8.0,1594225995.1001296
27438,-1.46,8.0,1594225995.1099055
27439,5.48,8.0,1594225995.1196818
27440,11.33,8.0,1594225995.129458
27441,19.54,8.0,1594225995.139234
27442,14.36,8.0,1594225995.1490102
27443,4.39,8.0,1594225995.1587865
27444,-31.95,8.0,1594225995.1685624
27445,-22.79,8.0,1594225995.1783385
27446,-5.86,8.0,1594225995.1881144
27447,21.26,8.0,1594225995.1978908
27448,6.53,8.0,1594225995.2076669
27449,-19.3,8.0,1594225995.217443
27450,-19.99,8.0,1594225995.2272189
27451,-13.69,8.0,1594225995.2369952
27452,-2.3,8.0,1594225995.2467713
27453,-0.49,8.0,1594225995.2565475
27454,-0.7,8.0,1594225995.2663233
27455,13.8,8.0,1594225995.2760994
27456,7.86,8.0,1594225995.2858758
27457,12.03,8.0,1594225995.295652
27458,-5.04,8.0,1594225995.305428
27459,-22.8,8.0,1594225995.315204
27460,-4.67,8.0,1594225995.3249805
27461,0.74,8.0,1594225995.3347564
27462,-14.09,8.0,1594225995.3445325
27463,13.51,8.0,1594225995.3543086
27464,21.38,8.0,1594225995.3640847
27465,20.06,8.0,1594225995.3738608
27466,16.21,8.0,1594225995.383637
27467,-10.03,8.0,1594225995.393413
27468,-8.26,8.0,1594225995.4031892
27469,9.42,8.0,1594225995.4129653
27470,12.6,8.0,1594225995.4227414
27471,9.66,8.0,1594225995.4325175
27472,-4.08,8.0,1594225995.4422936
27473,-5.53,8.0,1594225995.4520698
27474,2.12,8.0,1594225995.461846
27475,-4.84,8.0,1594225995.471622
27476,1.64,8.0,1594225995.481398
27477,5.07,8.0,1594225995.4911742
27478,9.7,8.0,1594225995.5009506
27479,8.52,8.0,1594225995.5107265
27480,-12.23,8.0,1594225995.5205026
27481,-4.4,8.0,1594225995.5302787
27482,-4.54,8.0,1594225995.5400548
27483,-2.26,8.0,1594225995.5498312
27484,-7.02,8.0,1594225995.559607
27485,-12.9,8.0,1594225995.5693831
27486,-15.72,8.0,1594225995.5791593
27487,1.59,8.0,1594225995.5889356
27488,4.15,8.0,1594225995.5987115
27489,1.08,8.0,1594225995.6084876
27490,-0.69,8.0,1594225995.6182635
27491,4.93,8.0,1594225995.6280398
27492,-1.73,8.0,1594225995.637816
27493,3.14,8.0,1594225995.647592
27494,9.87,8.0,1594225995.6573682
27495,-4.61,8.0,1594225995.6671445
27496,-14.19,8.0,1594225995.6769204
27497,-13.6,8.0,1594225995.6866965
27498,-2.62,8.0,1594225995.6964724
27499,-3.59,8.0,1594225995.7062488
27500,9.55,8.0,1594225995.7160249
27501,15.8,8.0,1594225995.725801
27502,3.9,8.0,1594225995.7355769
27503,-8.73,8.0,1594225995.7453532
27504,-4.41,8.0,1594225995.7551293
27505,-15.51,8.0,1594225995.7649055
27506,-10.73,8.0,1594225995.7746813
27507,8.37,8.0,1594225995.7844574
27508,12.42,8.0,1594225995.7942338
27509,-5.56,8.0,1594225995.80401
27510,-2.84,8.0,1594225995.813786
27511,13.55,8.0,1594225995.823562
27512,-2.84,8.0,1594225995.8333385
27513,3.82,8.0,1594225995.8431144
27514,0.09,8.0,1594225995.8528905
27515,-2.42,8.0,1594225995.8626664
27516,-6.93,8.0,1594225995.8724427
27517,-2.05,8.0,1594225995.8822188
27518,6.04,8.0,1594225995.891995
27519,-5.73,8.0,1594225995.901771
27520,-18.19,8.0,1594225995.9115472
27521,-9.9,8.0,1594225995.9213233
27522,-6.57,8.0,1594225995.9310994
27523,-5.6,8.0,1594225995.9408755
27524,-4.08,8.0,1594225995.9506516
27525,4.16,8.0,1594225995.9604278
27526,16.18,8.0,1594225995.9702039
27527,3.24,8.0,1594225995.97998
27528,6.29,8.0,1594225995.989756
27529,4.41,8.0,1594225995.9995322
27530,5.3,8.0,1594225996.0093086
27531,6.12,8.0,1594225996.0190845
27532,9.89,8.0,1594225996.0288606
27533,-18.08,8.0,1594225996.0386367
27534,-4.16,8.0,1594225996.0484128
27535,-6.17,8.0,1594225996.0581892
27536,-7.22,8.0,1594225996.067965
27537,-18.33,8.0,1594225996.0777411
27538,-7.4,8.0,1594225996.0875173
27539,-7.84,8.0,1594225996.0972936
27540,-10.38,8.0,1594225996.1070695
27541,4.43,8.0,1594225996.1168456
27542,-7.91,8.0,1594225996.1266215
27543,-3.66,8.0,1594225996.1363974
27544,-6.72,8.0,1594225996.146174
27545,6.31,8.0,1594225996.15595
27546,4.82,8.0,1594225996.1657262
27547,4.56,8.0,1594225996.1755025
27548,-1.43,8.0,1594225996.1852784
27549,0.08,8.0,1594225996.1950545
27550,-10.2,8.0,1594225996.2048304
27551,-4.14,8.0,1594225996.2146068
27552,-4.65,8.0,1594225996.2243829
27553,-30.64,8.0,1594225996.234159
27554,-11.94,8.0,1594225996.2439349
27555,3.65,8.0,1594225996.2537112
27556,22.89,8.0,1594225996.2634873
27557,1.79,8.0,1594225996.2732635
27558,-15.16,8.0,1594225996.2830396
27559,-11.95,8.0,1594225996.2928154
27560,-6.35,8.0,1594225996.3025918
27561,-0.31,8.0,1594225996.312368
27562,-13.25,8.0,1594225996.322144
27563,20.75,8.0,1594225996.33192
27564,45.79,8.0,1594225996.3416965
27565,38.7,8.0,1594225996.3514724
27566,1.61,8.0,1594225996.3612485
27567,-6.44,8.0,1594225996.3710244
27568,-13.56,8.0,1594225996.3808007
27569,-9.58,8.0,1594225996.3905768
27570,4.15,8.0,1594225996.400353
27571,21.53,8.0,1594225996.4101286
27572,-3.47,8.0,1594225996.4199052
27573,-11.17,8.0,1594225996.4296813
27574,1.88,8.0,1594225996.4394574
27575,-13.75,8.0,1594225996.4492335
27576,-26.72,8.0,1594225996.4590096
27577,-7.23,8.0,1594225996.4687858
27578,5.17,8.0,1594225996.4785619
27579,9.3,8.0,1594225996.488338
27580,1.6,8.0,1594225996.498114
27581,4.52,8.0,1594225996.5078902
27582,1.01,8.0,1594225996.5176663
27583,-6.28,8.0,1594225996.5274427
27584,-4.62,8.0,1594225996.5372186
27585,10.39,8.0,1594225996.5469947
27586,8.17,8.0,1594225996.5567708
27587,-7.06,8.0,1594225996.5665472
27588,-14.59,8.0,1594225996.576323
27589,-3.66,8.0,1594225996.5860991
27590,8.14,8.0,1594225996.5958753
