,amplitude,label,time [s]
26295,-102.65,8.0,1594226534.248935
26296,9.24,8.0,1594226534.2587109
26297,26.63,8.0,1594226534.2684872
26298,-29.16,8.0,1594226534.2782633
26299,5.06,8.0,1594226534.2880394
26300,-7.34,8.0,1594226534.2978153
26301,10.76,8.0,1594226534.3075914
26302,-8.16,8.0,1594226534.3173678
26303,-12.09,8.0,1594226534.327144
26304,10.32,8.0,1594226534.33692
26305,2.74,8.0,1594226534.3466961
26306,1.59,8.0,1594226534.3564725
26307,15.72,8.0,1594226534.3662484
26308,30.06,8.0,1594226534.3760245
26309,28.79,8.0,1594226534.3858006
26310,18.81,8.0,1594226534.3955767
26311,7.46,8.0,1594226534.4053528
26312,-0.92,8.0,1594226534.415129
26313,4.84,8.0,1594226534.424905
26314,0.83,8.0,1594226534.4346812
26315,-24.38,8.0,1594226534.4444573
26316,-11.25,8.0,1594226534.4542336
26317,-18.53,8.0,1594226534.4640095
26318,-15.64,8.0,1594226534.4737856
26319,3.14,8.0,1594226534.4835618
26320,4.14,8.0,1594226534.493338
26321,48.31,8.0,1594226534.503114
26322,16.15,8.0,1594226534.51289
26323,62.09,8.0,1594226534.5226662
26324,18.3,8.0,1594226534.5324426
26325,1.26,8.0,1594226534.5422184
26326,-30.75,8.0,1594226534.5519946
26327,-26.36,8.0,1594226534.5617707
26328,-16.28,8.0,1594226534.5715468
26329,-30.78,8.0,1594226534.5813231
26330,-42.63,8.0,1594226534.591099
26331,-9.24,8.0,1594226534.6008751
26332,8.62,8.0,1594226534.6106513
26333,-140.95,8.0,1594226534.6204276
26334,-639.44,8.0,1594226534.6302035
26335,405.02,8.0,1594226534.6399796
26336,499.67,8.0,1594226534.6497555
26337,177.09,8.0,1594226534.6595318
26338,111.94,8.0,1594226534.669308
26339,-13.7,8.0,1594226534.679084
26340,-86.68,8.0,1594226534.6888602
26341,-10.25,8.0,1594226534.6986365
26342,-33.19,8.0,1594226534.7084124
26343,-125.1,8.0,1594226534.7181885
26344,-109.39,8.0,1594226534.7279644
26345,-76.82,8.0,1594226534.7377408
26346,-65.76,8.0,1594226534.7475169
26347,-33.96,8.0,1594226534.757293
26348,-99.85,8.0,1594226534.7670689
26349,3.86,8.0,1594226534.7768452
26350,49.59,8.0,1594226534.7866213
26351,7.85,8.0,1594226534.7963974
26352,77.58,8.0,1594226534.8061733
26353,47.32,8.0,1594226534.8159494
26354,60.42,8.0,1594226534.8257258
26355,63.95,8.0,1594226534.835502
26356,49.29,8.0,1594226534.845278
26357,61.91,8.0,1594226534.855054
26358,-7.03,8.0,1594226534.8648305
26359,9.0,8.0,1594226534.8746064
26360,4.37,8.0,1594226534.8843825
26361,-66.49,8.0,1594226534.8941586
26362,-47.99,8.0,1594226534.9039347
26363,-93.56,8.0,1594226534.9137108
26364,-57.77,8.0,1594226534.923487
26365,-24.05,8.0,1594226534.933263
26366,-1.37,8.0,1594226534.9430392
26367,23.05,8.0,1594226534.9528153
26368,29.47,8.0,1594226534.9625914
26369,49.61,8.0,1594226534.9723675
26370,33.97,8.0,1594226534.9821436
26371,12.82,8.0,1594226534.9919198
26372,32.72,8.0,1594226535.001696
26373,-6.87,8.0,1594226535.011472
26374,6.75,8.0,1594226535.021248
26375,6.9,8.0,1594226535.0310242
26376,-10.22,8.0,1594226535.0408006
26377,-21.02,8.0,1594226535.0505764
26378,-23.72,8.0,1594226535.0603526
26379,-4.58,8.0,1594226535.0701287
26380,1.07,8.0,1594226535.0799048
26381,41.12,8.0,1594226535.0896811
26382,33.56,8.0,1594226535.099457
26383,7.19,8.0,1594226535.1092331
26384,9.15,8.0,1594226535.1190093
26385,12.78,8.0,1594226535.1287856
26386,-10.25,8.0,1594226535.1385615
26387,-7.46,8.0,1594226535.1483376
26388,5.85,8.0,1594226535.1581135
26389,-2.37,8.0,1594226535.1678898
26390,11.81,8.0,1594226535.177666
26391,8.36,8.0,1594226535.187442
26392,-5.88,8.0,1594226535.1972182
26393,-1.36,8.0,1594226535.2069945
26394,-0.31,8.0,1594226535.2167704
26395,-7.27,8.0,1594226535.2265465
26396,-13.39,8.0,1594226535.2363224
26397,16.16,8.0,1594226535.2460988
26398,-39.32,8.0,1594226535.2558749
26399,10.88,8.0,1594226535.265651
26400,51.25,8.0,1594226535.2754269
26401,19.63,8.0,1594226535.2852032
26402,-6.39,8.0,1594226535.2949793
26403,-6.91,8.0,1594226535.3047554
26404,-28.62,8.0,1594226535.3145313
26405,-29.65,8.0,1594226535.3243074
26406,0.55,8.0,1594226535.3340838
26407,-10.71,8.0,1594226535.34386
26408,16.56,8.0,1594226535.353636
26409,20.49,8.0,1594226535.363412
26410,15.54,8.0,1594226535.3731885
26411,-6.9,8.0,1594226535.3829644
26412,4.7,8.0,1594226535.3927405
26413,46.7,8.0,1594226535.4025164
26414,72.34,8.0,1594226535.4122927
26415,-147.36,8.0,1594226535.4220688
26416,-25.04,8.0,1594226535.431845
26417,93.38,8.0,1594226535.441621
26418,-27.1,8.0,1594226535.4513972
26419,-74.56,8.0,1594226535.4611733
26420,-20.15,8.0,1594226535.4709494
26421,22.75,8.0,1594226535.4807255
26422,23.71,8.0,1594226535.4905016
26423,-2.04,8.0,1594226535.5002778
26424,4.98,8.0,1594226535.5100539
26425,6.09,8.0,1594226535.51983
26426,14.69,8.0,1594226535.529606
26427,14.27,8.0,1594226535.5393822
26428,8.0,8.0,1594226535.5491586
26429,-11.9,8.0,1594226535.5589347
26430,-1.47,8.0,1594226535.5687106
26431,7.01,8.0,1594226535.5784867
26432,16.44,8.0,1594226535.5882628
26433,13.44,8.0,1594226535.5980392
26434,24.4,8.0,1594226535.607815
26435,12.01,8.0,1594226535.6175911
26436,-4.18,8.0,1594226535.6273673
26437,-11.61,8.0,1594226535.6371436
26438,7.28,8.0,1594226535.6469195
26439,0.78,8.0,1594226535.6566956
26440,-5.25,8.0,1594226535.6664715
26441,-26.25,8.0,1594226535.6762474
26442,-12.51,8.0,1594226535.686024
26443,-30.12,8.0,1594226535.6958
26444,-26.28,8.0,1594226535.7055762
26445,-17.24,8.0,1594226535.7153525
26446,17.24,8.0,1594226535.7251284
26447,21.58,8.0,1594226535.7349045
26448,8.69,8.0,1594226535.7446804
26449,-1.12,8.0,1594226535.7544568
26450,-13.78,8.0,1594226535.7642329
26451,10.69,8.0,1594226535.774009
26452,10.25,8.0,1594226535.7837849
26453,-1.11,8.0,1594226535.7935612
26454,-16.4,8.0,1594226535.8033373
26455,-3.57,8.0,1594226535.8131135
26456,-5.26,8.0,1594226535.8228896
26457,1.96,8.0,1594226535.8326654
26458,1.41,8.0,1594226535.8424418
26459,-11.97,8.0,1594226535.852218
26460,-21.05,8.0,1594226535.861994
26461,-7.57,8.0,1594226535.87177
26462,12.11,8.0,1594226535.8815465
26463,25.04,8.0,1594226535.8913224
26464,16.52,8.0,1594226535.9010985
26465,-17.58,8.0,1594226535.9108744
26466,-30.01,8.0,1594226535.9206507
26467,-15.22,8.0,1594226535.9304268
26468,4.14,8.0,1594226535.940203
26469,10.13,8.0,1594226535.9499788
26470,16.36,8.0,1594226535.9597552
26471,9.98,8.0,1594226535.9695313
26472,-7.69,8.0,1594226535.9793074
26473,-4.35,8.0,1594226535.9890835
26474,10.73,8.0,1594226535.9988596
26475,7.15,8.0,1594226536.0086358
26476,8.18,8.0,1594226536.0184119
26477,19.5,8.0,1594226536.028188
26478,-4.12,8.0,1594226536.037964
26479,-3.79,8.0,1594226536.0477402
26480,8.73,8.0,1594226536.0575163
26481,3.57,8.0,1594226536.0672927
26482,-3.89,8.0,1594226536.0770686
26483,-14.78,8.0,1594226536.0868447
26484,-10.53,8.0,1594226536.0966208
26485,2.08,8.0,1594226536.1063972
26486,5.48,8.0,1594226536.116173
26487,7.21,8.0,1594226536.1259491
26488,0.13,8.0,1594226536.1357253
26489,-2.91,8.0,1594226536.1455016
26490,-16.22,8.0,1594226536.1552775
26491,-10.68,8.0,1594226536.1650536
26492,8.95,8.0,1594226536.1748295
26493,30.24,8.0,1594226536.1846054
26494,6.95,8.0,1594226536.194382
26495,-283.76,8.0,1594226536.204158
26496,149.03,8.0,1594226536.2139342
26497,51.25,8.0,1594226536.2237105
26498,29.24,8.0,1594226536.2334864
26499,33.28,8.0,1594226536.2432625
26500,-41.52,8.0,1594226536.2530384
26501,-33.96,8.0,1594226536.2628148
26502,-72.34,8.0,1594226536.2725909
26503,-24.52,8.0,1594226536.282367
26504,1.94,8.0,1594226536.2921429
26505,-43.76,8.0,1594226536.3019192
26506,26.27,8.0,1594226536.3116953
26507,58.55,8.0,1594226536.3214715
26508,-68.84,8.0,1594226536.3312476
26509,-1.15,8.0,1594226536.3410234
26510,28.77,8.0,1594226536.3507998
26511,16.56,8.0,1594226536.360576
26512,5.32,8.0,1594226536.370352
26513,27.59,8.0,1594226536.380128
26514,-14.79,8.0,1594226536.3899045
26515,-10.94,8.0,1594226536.3996804
26516,-3.83,8.0,1594226536.4094565
26517,-17.34,8.0,1594226536.4192324
26518,2.53,8.0,1594226536.4290087
26519,16.31,8.0,1594226536.4387848
26520,-7.2,8.0,1594226536.448561
26521,-24.66,8.0,1594226536.4583368
26522,15.85,8.0,1594226536.4681132
26523,-22.35,8.0,1594226536.4778893
26524,3.06,8.0,1594226536.4876654
26525,22.58,8.0,1594226536.4974413
26526,-2.68,8.0,1594226536.5072176
26527,-1.46,8.0,1594226536.5169938
26528,-10.31,8.0,1594226536.5267699
26529,-1.35,8.0,1594226536.536546
26530,3.14,8.0,1594226536.546322
26531,9.56,8.0,1594226536.5560982
26532,-19.78,8.0,1594226536.5658743
26533,4.42,8.0,1594226536.5756507
26534,5.45,8.0,1594226536.5854266
26535,4.86,8.0,1594226536.5952027
26536,1.44,8.0,1594226536.6049788
26537,7.16,8.0,1594226536.6147554
26538,-9.57,8.0,1594226536.624531
26539,21.68,8.0,1594226536.6343071
26540,22.0,8.0,1594226536.6440833
26541,-11.17,8.0,1594226536.6538596
26542,-11.35,8.0,1594226536.6636355
26543,-18.32,8.0,1594226536.6734116
26544,3.33,8.0,1594226536.6831875
26545,-2.51,8.0,1594226536.6929634
26546,1.7,8.0,1594226536.70274
26547,-8.72,8.0,1594226536.712516
26548,-18.59,8.0,1594226536.7222922
26549,23.28,8.0,1594226536.7320685
26550,19.16,8.0,1594226536.7418444
26551,9.67,8.0,1594226536.7516205
26552,20.79,8.0,1594226536.7613964
26553,-4.24,8.0,1594226536.7711728
26554,8.27,8.0,1594226536.7809489
26555,25.56,8.0,1594226536.790725
26556,-5.86,8.0,1594226536.8005009
26557,439.43,8.0,1594226536.8102775
26558,-476.23,8.0,1594226536.8200533
26559,-2.26,8.0,1594226536.8298295
26560,-33.35,8.0,1594226536.8396056
26561,1.04,8.0,1594226536.8493814
26562,4.19,8.0,1594226536.8591578
26563,10.82,8.0,1594226536.868934
26564,-15.29,8.0,1594226536.87871
26565,-23.84,8.0,1594226536.888486
26566,-31.95,8.0,1594226536.8982625
26567,-7.97,8.0,1594226536.9080384
26568,-31.75,8.0,1594226536.9178145
26569,33.61,8.0,1594226536.9275904
26570,27.85,8.0,1594226536.9373667
26571,-10.69,8.0,1594226536.9471428
26572,-42.8,8.0,1594226536.956919
26573,-32.99,8.0,1594226536.9666948
26574,-15.74,8.0,1594226536.9764712
26575,25.22,8.0,1594226536.9862473
26576,17.94,8.0,1594226536.9960234
26577,20.87,8.0,1594226537.0057995
26578,19.97,8.0,1594226537.0155756
26579,-7.93,8.0,1594226537.0253518
26580,4.4,8.0,1594226537.0351279
26581,12.42,8.0,1594226537.044904
26582,33.09,8.0,1594226537.05468
26583,20.98,8.0,1594226537.0644562
26584,3.14,8.0,1594226537.0742323
26585,3.22,8.0,1594226537.0840087
26586,0.62,8.0,1594226537.0937846
26587,-16.52,8.0,1594226537.1035607
26588,-11.44,8.0,1594226537.1133368
26589,16.52,8.0,1594226537.1231134
26590,-8.51,8.0,1594226537.132889
26591,-2.19,8.0,1594226537.1426651
26592,-6.31,8.0,1594226537.1524413
26593,6.31,8.0,1594226537.1622176
26594,0.38,8.0,1594226537.1719935
26595,-11.43,8.0,1594226537.1817696
26596,44.04,8.0,1594226537.1915455
26597,20.75,8.0,1594226537.2013216
26598,2.43,8.0,1594226537.211098
26599,0.71,8.0,1594226537.220874
26600,-7.82,8.0,1594226537.2306502
26601,-31.05,8.0,1594226537.2404265
26602,-27.25,8.0,1594226537.2502027
26603,8.44,3.0,1594226537.2599785
26604,-87.16,3.0,1594226537.2697544
26605,-449.3,3.0,1594226537.2795308
26606,323.32,3.0,1594226537.2893069
26607,-557.51,3.0,1594226537.299083
26608,-71.81,3.0,1594226537.3088589
26609,-19.72,3.0,1594226537.3186352
26610,384.27,3.0,1594226537.3284113
26611,-274.38,3.0,1594226537.3381875
26612,187.58,3.0,1594226537.3479636
26613,-130.59,3.0,1594226537.3577394
26614,167.14,3.0,1594226537.3675158
26615,203.18,3.0,1594226537.377292
26616,-0.79,3.0,1594226537.387068
26617,40.52,3.0,1594226537.396844
26618,2.51,3.0,1594226537.4066205
26619,-80.04,3.0,1594226537.4163964
26620,-199.68,3.0,1594226537.4261725
26621,186.75,3.0,1594226537.4359484
26622,-3.21,3.0,1594226537.4457247
26623,-14.24,3.0,1594226537.4555008
26624,58.11,3.0,1594226537.465277
26625,-226.67,3.0,1594226537.4750528
26626,130.78,3.0,1594226537.4848292
26627,-121.42,3.0,1594226537.4946053
26628,208.84,3.0,1594226537.5043814
26629,-0.43,3.0,1594226537.5141575
26630,169.6,3.0,1594226537.5239336
26631,-37.82,3.0,1594226537.5337098
26632,-74.87,3.0,1594226537.5434859
26633,298.07,3.0,1594226537.553262
26634,-134.63,3.0,1594226537.563038
26635,-251.05,3.0,1594226537.5728142
26636,33.73,3.0,1594226537.5825903
26637,7.7,3.0,1594226537.5923665
26638,-318.56,3.0,1594226537.6021426
26639,104.73,3.0,1594226537.6119187
26640,-58.05,3.0,1594226537.6216948
26641,-58.03,3.0,1594226537.6314714
26642,61.75,3.0,1594226537.641247
26643,-228.46,3.0,1594226537.6510231
26644,351.59,3.0,1594226537.6607993
26645,-85.0,3.0,1594226537.6705756
26646,37.85,3.0,1594226537.6803515
26647,43.34,3.0,1594226537.6901276
26648,99.44,3.0,1594226537.6999035
26649,-5.49,3.0,1594226537.7096796
26650,350.36,3.0,1594226537.719456
26651,-540.86,3.0,1594226537.729232
26652,390.45,3.0,1594226537.7390082
26653,-222.29,3.0,1594226537.7487845
26654,91.63,3.0,1594226537.7585607
26655,182.12,3.0,1594226537.7683365
26656,-149.5,3.0,1594226537.7781124
26657,21.95,3.0,1594226537.7878888
26658,179.05,3.0,1594226537.7976649
26659,30.26,3.0,1594226537.807441
26660,-152.97,3.0,1594226537.8172169
26661,101.19,3.0,1594226537.8269932
26662,65.1,3.0,1594226537.8367693
26663,74.97,3.0,1594226537.8465455
26664,-318.45,3.0,1594226537.8563216
26665,17.08,3.0,1594226537.8660975
26666,-320.79,3.0,1594226537.8758738
26667,5.12,3.0,1594226537.88565
26668,-20.7,3.0,1594226537.895426
26669,-67.05,3.0,1594226537.9052026
26670,-293.21,3.0,1594226537.9149785
26671,296.79,3.0,1594226537.9247544
26672,-138.62,3.0,1594226537.9345305
26673,168.78,3.0,1594226537.9443064
26674,-256.68,3.0,1594226537.9540827
26675,-67.09,3.0,1594226537.9638588
26676,250.64,3.0,1594226537.973635
26677,-138.95,3.0,1594226537.9834108
26678,242.06,3.0,1594226537.9931872
26679,43.4,3.0,1594226538.0029633
26680,565.86,3.0,1594226538.0127394
26681,-902.63,3.0,1594226538.0225155
26682,-729.24,8.0,1594226538.0322914
26683,-124.5,8.0,1594226538.0420678
26684,182.92,8.0,1594226538.051844
26685,268.04,8.0,1594226538.06162
26686,208.05,8.0,1594226538.071396
26687,188.44,8.0,1594226538.0811722
26688,152.89,8.0,1594226538.0909483
26689,77.02,8.0,1594226538.1007245
26690,58.28,8.0,1594226538.1105006
26691,65.85,8.0,1594226538.1202767
26692,9.08,8.0,1594226538.1300528
26693,52.01,8.0,1594226538.139829
26694,36.73,8.0,1594226538.149605
26695,39.21,8.0,1594226538.1593812
26696,-4.55,8.0,1594226538.1691573
26697,1.9,8.0,1594226538.1789336
26698,1.7,8.0,1594226538.1887095
26699,-8.33,8.0,1594226538.1984856
26700,9.01,8.0,1594226538.2082615
26701,2.3,8.0,1594226538.2180376
26702,-9.96,8.0,1594226538.227814
26703,2.87,8.0,1594226538.23759
26704,18.45,8.0,1594226538.2473662
26705,16.39,8.0,1594226538.2571425
26706,-5.11,8.0,1594226538.2669187
26707,-21.38,8.0,1594226538.2766945
26708,-2.55,8.0,1594226538.2864707
26709,1.34,8.0,1594226538.2962468
26710,-0.02,8.0,1594226538.3060234
26711,3.57,8.0,1594226538.315799
26712,-18.78,8.0,1594226538.325575
26713,9.65,8.0,1594226538.3353512
26714,28.52,8.0,1594226538.3451273
26715,30.58,8.0,1594226538.3549035
26716,-24.8,8.0,1594226538.3646796
26717,19.31,8.0,1594226538.3744555
26718,-53.81,8.0,1594226538.3842318
26719,-28.54,8.0,1594226538.394008
26720,24.67,8.0,1594226538.403784
26721,32.98,8.0,1594226538.4135602
26722,55.05,8.0,1594226538.4233365
26723,13.91,8.0,1594226538.4331124
26724,-7.81,8.0,1594226538.4428885
26725,-23.08,8.0,1594226538.4526644
26726,-25.82,8.0,1594226538.4624407
26727,16.28,8.0,1594226538.4722168
26728,0.46,8.0,1594226538.481993
26729,28.93,8.0,1594226538.4917688
26730,16.79,8.0,1594226538.5015454
26731,17.1,8.0,1594226538.5113213
26732,-17.31,8.0,1594226538.5210974
26733,1.48,8.0,1594226538.5308735
26734,12.42,8.0,1594226538.5406494
26735,16.02,8.0,1594226538.5504258
26736,14.57,8.0,1594226538.560202
26737,-22.06,8.0,1594226538.569978
26738,-22.97,8.0,1594226538.5797539
26739,-237.52,8.0,1594226538.5895302
26740,-112.52,8.0,1594226538.5993063
26741,380.93,8.0,1594226538.6090825
26742,29.81,8.0,1594226538.6188586
26743,67.79,8.0,1594226538.6286347
26744,67.62,8.0,1594226538.6384108
26745,-37.33,8.0,1594226538.648187
26746,-21.86,8.0,1594226538.657963
26747,-5.8,8.0,1594226538.6677392
26748,-78.99,8.0,1594226538.6775153
26749,-53.14,8.0,1594226538.6872914
26750,-27.38,8.0,1594226538.6970675
26751,-34.09,8.0,1594226538.7068436
26752,-37.51,8.0,1594226538.7166195
26753,-41.9,8.0,1594226538.7263956
26754,-59.97,8.0,1594226538.736172
26755,-13.09,8.0,1594226538.745948
26756,24.57,8.0,1594226538.7557242
26757,-9.67,8.0,1594226538.7655005
26758,-7.87,8.0,1594226538.7752767
26759,42.45,8.0,1594226538.7850525
26760,57.79,8.0,1594226538.7948287
26761,46.62,8.0,1594226538.8046048
26762,65.08,8.0,1594226538.8143814
26763,24.69,8.0,1594226538.824157
26764,-16.77,8.0,1594226538.833933
26765,26.48,8.0,1594226538.8437092
26766,2.57,8.0,1594226538.8534849
26767,-10.02,8.0,1594226538.8632615
26768,0.27,8.0,1594226538.8730376
26769,-11.62,8.0,1594226538.8828135
26770,-15.35,8.0,1594226538.8925898
26771,16.63,8.0,1594226538.902366
26772,25.87,8.0,1594226538.912142
26773,-12.44,8.0,1594226538.9219182
26774,4.11,8.0,1594226538.9316945
26775,-2.64,8.0,1594226538.9414706
26776,-22.73,8.0,1594226538.9512465
26777,-4.77,8.0,1594226538.9610224
26778,-6.12,8.0,1594226538.9707987
26779,-40.85,8.0,1594226538.9805748
26780,-29.16,8.0,1594226538.990351
26781,-16.86,8.0,1594226539.0001268
26782,-28.76,8.0,1594226539.0099034
26783,-34.77,8.0,1594226539.0196793
26784,12.02,8.0,1594226539.0294554
26785,28.27,8.0,1594226539.0392315
26786,42.81,8.0,1594226539.0490074
26787,33.6,8.0,1594226539.0587838
26788,17.67,8.0,1594226539.06856
26789,29.37,8.0,1594226539.078336
26790,34.13,8.0,1594226539.0881119
26791,19.7,8.0,1594226539.0978882
26792,-3.41,8.0,1594226539.1076643
26793,-5.61,8.0,1594226539.1174405
26794,-26.75,8.0,1594226539.1272163
26795,-19.56,8.0,1594226539.1369927
26796,18.25,8.0,1594226539.1467688
26797,-1.45,8.0,1594226539.156545
26798,-44.54,8.0,1594226539.166321
26799,-20.15,8.0,1594226539.1760972
26800,8.54,8.0,1594226539.1858733
26801,1.01,8.0,1594226539.1956494
26802,2.67,8.0,1594226539.2054255
26803,21.05,8.0,1594226539.2152016
26804,-1.3,8.0,1594226539.2249775
26805,-3.33,8.0,1594226539.2347536
26806,-2.44,8.0,1594226539.24453
26807,-6.53,8.0,1594226539.254306
26808,11.75,8.0,1594226539.2640822
26809,22.85,8.0,1594226539.2738585
26810,7.64,8.0,1594226539.2836347
26811,-10.53,8.0,1594226539.2934105
26812,15.91,8.0,1594226539.3031867
26813,1.26,8.0,1594226539.3129628
26814,8.06,8.0,1594226539.3227394
26815,7.68,8.0,1594226539.332515
26816,0.07,8.0,1594226539.342291
26817,8.14,8.0,1594226539.3520672
26818,8.31,8.0,1594226539.3618429
26819,-7.49,8.0,1594226539.3716195
26820,-24.43,8.0,1594226539.3813956
26821,-4.44,8.0,1594226539.3911715
26822,0.21,8.0,1594226539.4009476
26823,-8.22,8.0,1594226539.410724
26824,-0.23,8.0,1594226539.4205
26825,-4.83,8.0,1594226539.4302762
26826,8.05,8.0,1594226539.4400525
26827,14.27,8.0,1594226539.4498286
26828,4.5,8.0,1594226539.4596045
26829,-12.14,8.0,1594226539.4693804
26830,-3.65,8.0,1594226539.4791567
26831,3.21,8.0,1594226539.4889328
26832,-9.62,8.0,1594226539.498709
26833,-5.58,8.0,1594226539.508485
26834,-13.3,8.0,1594226539.5182614
26835,6.16,8.0,1594226539.5280373
26836,21.68,8.0,1594226539.5378134
26837,8.16,8.0,1594226539.5475895
26838,-4.99,8.0,1594226539.5573654
26839,-11.18,8.0,1594226539.5671418
26840,-21.09,8.0,1594226539.576918
26841,-7.7,8.0,1594226539.586694
26842,7.3,8.0,1594226539.5964699
26843,13.03,8.0,1594226539.6062462
26844,3.21,8.0,1594226539.6160223
26845,1.08,8.0,1594226539.6257985
26846,-8.65,8.0,1594226539.6355743
26847,-13.39,8.0,1594226539.6453507
26848,2.11,8.0,1594226539.6551268
26849,8.18,8.0,1594226539.664903
26850,13.35,8.0,1594226539.6746788
26851,4.63,8.0,1594226539.6844552
26852,-101.06,8.0,1594226539.6942313
26853,159.35,8.0,1594226539.7040074
26854,3.55,8.0,1594226539.7137835
26855,-5.59,8.0,1594226539.7235596
26856,-42.16,8.0,1594226539.7333355
26857,-0.72,8.0,1594226539.7431116
26858,-26.35,8.0,1594226539.7528882
26859,-26.09,8.0,1594226539.762664
26860,4.39,8.0,1594226539.7724402
26861,16.39,8.0,1594226539.7822163
26862,0.54,8.0,1594226539.7919927
26863,13.57,8.0,1594226539.8017685
26864,34.39,8.0,1594226539.8115447
26865,-26.33,8.0,1594226539.8213208
26866,-5.56,8.0,1594226539.8310974
26867,7.79,8.0,1594226539.840873
26868,-24.2,8.0,1594226539.850649
26869,-6.78,8.0,1594226539.8604252
26870,-97.15,8.0,1594226539.8702009
26871,37.71,8.0,1594226539.8799775
26872,32.15,8.0,1594226539.8897536
26873,43.49,8.0,1594226539.8995295
26874,-10.33,8.0,1594226539.9093056
26875,-5.19,8.0,1594226539.919082
26876,-19.36,8.0,1594226539.928858
26877,-8.16,8.0,1594226539.9386342
26878,14.42,8.0,1594226539.9484105
26879,5.16,8.0,1594226539.9581866
26880,-22.43,8.0,1594226539.9679625
26881,4.1,8.0,1594226539.9777384
26882,-36.64,8.0,1594226539.9875147
26883,-31.01,8.0,1594226539.9972908
26884,82.24,8.0,1594226540.007067
26885,-17.87,8.0,1594226540.016843
26886,-13.19,8.0,1594226540.0266194
26887,16.39,8.0,1594226540.0363953
26888,-374.79,8.0,1594226540.0461714
26889,248.65,8.0,1594226540.0559475
26890,-35.17,8.0,1594226540.0657234
26891,212.66,8.0,1594226540.0754998
26892,-99.43,8.0,1594226540.085276
26893,-4.99,8.0,1594226540.095052
26894,-0.34,8.0,1594226540.104828
26895,-1.41,8.0,1594226540.1146042
26896,-16.74,8.0,1594226540.1243804
26897,21.25,8.0,1594226540.1341565
26898,2.24,8.0,1594226540.1439323
26899,-46.57,8.0,1594226540.1537087
26900,-3.58,8.0,1594226540.1634848
26901,9.84,8.0,1594226540.173261
26902,-12.6,8.0,1594226540.1830368
26903,-5.16,8.0,1594226540.1928134
26904,5.13,8.0,1594226540.2025893
26905,-9.35,8.0,1594226540.2123654
26906,6.84,8.0,1594226540.2221415
26907,19.26,8.0,1594226540.2319176
26908,-27.68,8.0,1594226540.2416935
26909,-1.66,8.0,1594226540.2514699
26910,30.6,8.0,1594226540.2612462
26911,-24.14,8.0,1594226540.271022
26912,-4.13,8.0,1594226540.2807982
26913,-10.82,8.0,1594226540.2905743
26914,14.9,8.0,1594226540.3003507
26915,16.39,8.0,1594226540.3101265
26916,-3.34,8.0,1594226540.3199027
26917,7.53,8.0,1594226540.3296788
26918,-3.71,8.0,1594226540.3394554
26919,-20.7,8.0,1594226540.349231
26920,3.18,8.0,1594226540.3590071
26921,-6.38,8.0,1594226540.3687832
26922,-8.53,8.0,1594226540.3785596
26923,-0.33,8.0,1594226540.3883355
26924,5.48,8.0,1594226540.3981116
26925,4.16,8.0,1594226540.4078875
26926,-11.83,8.0,1594226540.4176636
26927,-7.21,8.0,1594226540.42744
26928,5.34,8.0,1594226540.437216
26929,-0.97,8.0,1594226540.4469922
26930,7.98,8.0,1594226540.4567685
26931,-9.6,8.0,1594226540.4665446
26932,0.88,8.0,1594226540.4763205
26933,-10.02,8.0,1594226540.4860964
26934,28.86,8.0,1594226540.4958727
26935,19.15,8.0,1594226540.5056489
26936,24.23,8.0,1594226540.515425
26937,-24.38,8.0,1594226540.525201
26938,-9.94,8.0,1594226540.5349774
26939,25.32,8.0,1594226540.5447533
26940,231.23,3.0,1594226540.5545294
26941,-257.02,3.0,1594226540.5643055
26942,-219.91,3.0,1594226540.5740814
26943,-65.36,3.0,1594226540.5838578
26944,-103.31,3.0,1594226540.593634
26945,-55.84,3.0,1594226540.60341
26946,-40.86,3.0,1594226540.613186
26947,-29.84,3.0,1594226540.6229622
26948,50.4,3.0,1594226540.6327386
26949,79.95,3.0,1594226540.6425145
26950,144.92,3.0,1594226540.6522903
26951,-113.24,3.0,1594226540.6620667
26952,120.25,3.0,1594226540.6718428
26953,-44.2,3.0,1594226540.681619
26954,29.78,3.0,1594226540.6913948
26955,-59.14,3.0,1594226540.7011714
26956,62.28,3.0,1594226540.7109473
26957,-79.45,3.0,1594226540.7207234
26958,193.4,3.0,1594226540.7304995
26959,229.68,3.0,1594226540.7402756
26960,-121.36,3.0,1594226540.7500515
26961,102.74,3.0,1594226540.7598279
26962,-9.7,3.0,1594226540.769604
26963,280.57,3.0,1594226540.77938
26964,-117.84,3.0,1594226540.7891562
26965,394.77,3.0,1594226540.7989323
26966,-147.11,3.0,1594226540.808709
26967,29.8,3.0,1594226540.8184845
26968,-185.18,3.0,1594226540.8282607
26969,158.09,3.0,1594226540.8380368
26970,-91.11,3.0,1594226540.8478134
26971,197.99,3.0,1594226540.857589
26972,-212.81,3.0,1594226540.8673651
26973,269.76,3.0,1594226540.8771412
26974,-101.68,3.0,1594226540.8869176
26975,233.26,3.0,1594226540.8966935
26976,-18.01,3.0,1594226540.9064696
26977,-145.98,3.0,1594226540.9162455
26978,121.86,3.0,1594226540.9260216
26979,24.33,3.0,1594226540.935798
26980,-244.48,3.0,1594226540.945574
26981,148.81,3.0,1594226540.9553502
26982,-292.42,3.0,1594226540.9651265
26983,297.07,3.0,1594226540.9749026
